speciesId,species_legacy_id,species_lsid,family,genus,species,subspecies,author,year,parentheses,distribution,validSpeciesId,taxonStatus
26521,19897,urn:lsid:nmbe.ch:spidersp:018192,Lycosidae,Asiacosa,asiatica,,Sytshevskaja,1980,1,Tajikistan,25509,SYNONYM
26522,19898,urn:lsid:nmbe.ch:spidersp:018193,Lycosidae,Lycosa,aurea,,Hogg,1896,0,"Australia (Northern Territory)",,VALID
26523,19899,urn:lsid:nmbe.ch:spidersp:018194,Lycosidae,Lycosa,auroguttata,,Keyserling,1891,1,Brazil,,VALID
26524,19900,urn:lsid:nmbe.ch:spidersp:018195,Lycosidae,Lycosa,australicola,,Strand,1913,1,"Australia (Western Australia, Northern Territory)",,VALID
26525,19901,urn:lsid:nmbe.ch:spidersp:018196,Lycosidae,Lycosa,australis,,Simon,1884,0,Chile,,VALID
26526,19902,urn:lsid:nmbe.ch:spidersp:018197,Lycosidae,Lycosa,balaramai,,"Patel & Reddy",1993,0,India,,VALID
26527,19903,urn:lsid:nmbe.ch:spidersp:018198,Lycosidae,Lycosa,barnesi,,Gravely,1924,0,India,,VALID
26528,19904,urn:lsid:nmbe.ch:spidersp:017237,Lycosidae,Lycosa,baulnyi,,Simon,1876,0,"Morocco, Algeria, Tunisia",,VALID
26529,19905,urn:lsid:nmbe.ch:spidersp:018199,Lycosidae,Lycosa,bedeli,,Simon,1876,0,"Morocco, Algeria, Tunisia",,VALID
26530,19906,urn:lsid:nmbe.ch:spidersp:018200,Lycosidae,Lycosa,beihaiensis,,"Yin, Bao & Zhang",1995,0,China,,VALID
26531,19907,urn:lsid:nmbe.ch:spidersp:018201,Lycosidae,Lycosa,bezzii,,Mello-Leitão,1944,0,Argentina,,VALID
26533,19909,urn:lsid:nmbe.ch:spidersp:018204,Lycosidae,Lycosa,biolleyi,,Banks,1909,0,"Costa Rica",,VALID
26534,19910,urn:lsid:nmbe.ch:spidersp:018205,Lycosidae,Lycosa,bistriata,,Gravely,1924,0,"Pakistan, India, Bhutan",,VALID
26535,19911,urn:lsid:nmbe.ch:spidersp:018206,Lycosidae,Lycosa,boninensis,,Tanaka,1989,0,"Taiwan, Japan, Korea",,VALID
26536,19912,urn:lsid:nmbe.ch:spidersp:018207,Lycosidae,Lycosa,bonneti,,"Guy & Carricaburu",1967,0,Algeria,,VALID
26537,19913,urn:lsid:nmbe.ch:spidersp:018208,Lycosidae,Lycosa,brunnea,,"F. O. Pickard-Cambridge",1902,0,"Costa Rica, Guatemala, Mexico",,VALID
26538,19914,urn:lsid:nmbe.ch:spidersp:018209,Lycosidae,Lycosa,caenosa,,Rainbow,1899,0,"New Caledonia, Vanuatu",,VALID
26539,19915,urn:lsid:nmbe.ch:spidersp:018210,Lycosidae,Lycosa,canescens,,Schenkel,1963,0,China,,VALID
26540,19916,urn:lsid:nmbe.ch:spidersp:018211,Lycosidae,Lycosa,capensis,,Simon,1898,0,"South Africa",,VALID
26541,19917,urn:lsid:nmbe.ch:spidersp:018212,Lycosidae,Lycosa,carbonelli,,"Costa & Capocasale",1984,0,Uruguay,,VALID
26542,19918,urn:lsid:nmbe.ch:spidersp:018213,Lycosidae,Lycosa,carmichaeli,,Gravely,1924,0,"India, Bhutan",,VALID
26543,19919,urn:lsid:nmbe.ch:spidersp:018215,Lycosidae,Lycosa,cerrofloresiana,,Petrunkevitch,1925,0,"El Salvador to Panama",,VALID
26544,19920,urn:lsid:nmbe.ch:spidersp:018216,Lycosidae,Lycosa,chaperi,,Simon,1885,0,"Pakistan, India",,VALID
26545,19921,urn:lsid:nmbe.ch:spidersp:018217,Lycosidae,Lycosa,choudhuryi,,"Tikader & Malhotra",1980,0,"India, China",,VALID
26546,19922,urn:lsid:nmbe.ch:spidersp:018218,Lycosidae,Lycosa,cingara,,"C. L. Koch",1847,1,Egypt,,VALID
26548,19924,urn:lsid:nmbe.ch:spidersp:018221,Lycosidae,Lycosa,coelestis,,"L. Koch",1878,0,"China, Korea, Japan",,VALID
26549,19925,urn:lsid:nmbe.ch:spidersp:018222,Lycosidae,Lycosa,connexa,,Roewer,1960,0,"South Africa",,VALID
26550,19926,urn:lsid:nmbe.ch:spidersp:018223,Lycosidae,Lycosa,contestata,,Montgomery,1903,0,USA,,VALID
26551,19927,urn:lsid:nmbe.ch:spidersp:018224,Lycosidae,Lycosa,corallina,,McKay,1974,0,"Australia (Western Australia)",,VALID
26552,19928,urn:lsid:nmbe.ch:spidersp:018225,Lycosidae,Lycosa,coreana,,Paik,1994,0,Korea,,VALID
26553,19929,urn:lsid:nmbe.ch:spidersp:018226,Lycosidae,Lycosa,cowlei,,Hogg,1896,0,"Australia (Northern Territory)",,VALID
26554,19930,urn:lsid:nmbe.ch:spidersp:018227,Lycosidae,Lycosa,cretacea,,Simon,1898,0,"North Africa",,VALID
26555,19931,urn:lsid:nmbe.ch:spidersp:018229,Lycosidae,Lycosa,dacica,,Pavesi,1898,1,Romania,,VALID
26556,19932,urn:lsid:nmbe.ch:spidersp:018230,Lycosidae,Lycosa,danjiangensis,,"Yin, Zhao & Bao",1997,0,China,,VALID
26557,19933,urn:lsid:nmbe.ch:spidersp:018231,Lycosidae,Lycosa,dilatata,,"F. O. Pickard-Cambridge",1902,0,"Mexico to El Salvador",,VALID
26558,19934,urn:lsid:nmbe.ch:spidersp:018232,Lycosidae,Lycosa,dimota,,Simon,1909,0,"Australia (Western Australia)",,VALID
26559,19935,urn:lsid:nmbe.ch:spidersp:018233,Lycosidae,Lycosa,discolor,,Walckenaer,1837,0,USA,,VALID
26560,19936,urn:lsid:nmbe.ch:spidersp:018235,Lycosidae,Antembolus,elysae,,Tongiorgi,1977,1,"St. Helena",,VALID
26561,19937,urn:lsid:nmbe.ch:spidersp:018236,Lycosidae,Lycosa,emuncta,,Banks,1898,0,Mexico,,VALID
26562,19938,urn:lsid:nmbe.ch:spidersp:018237,Lycosidae,Lycosa,erjianensis,,"Yin & Zhao",1996,0,China,,VALID
26563,19939,urn:lsid:nmbe.ch:spidersp:018239,Lycosidae,Lycosa,erythrognatha,,Lucas,1836,0,"Brazil, Uruguay, Paraguay, Argentina",,VALID
26564,19940,urn:lsid:nmbe.ch:spidersp:018240,Lycosidae,Lycosa,eutypa,,Chamberlin,1925,0,Panama,,VALID
26565,19941,urn:lsid:nmbe.ch:spidersp:018243,Lycosidae,Lycosa,falconensis,,Schenkel,1953,0,Venezuela,,VALID
26566,19942,urn:lsid:nmbe.ch:spidersp:017259,Lycosidae,Lycosa,fasciiventris,,Dufour,1835,0,"Portugal, Spain, Morocco ",,VALID
26567,19943,urn:lsid:nmbe.ch:spidersp:018244,Lycosidae,Lycosa,fernandezi,,"F. O. Pickard-Cambridge",1899,1,"Chile (Juan Fernandez Is.)",,VALID
26568,19944,urn:lsid:nmbe.ch:spidersp:018245,Lycosidae,Lycosa,ferriculosa,,Chamberlin,1919,0,USA,,VALID
26569,19945,urn:lsid:nmbe.ch:spidersp:018246,Lycosidae,Lycosa,formosana,,Saito,1936,0,Taiwan,,VALID
26570,19946,urn:lsid:nmbe.ch:spidersp:018248,Lycosidae,Alopecosa,frigens,,Kulczyński,1916,1,"Russia (Urals, West Siberia)",,VALID
26571,19947,urn:lsid:nmbe.ch:spidersp:018251,Lycosidae,Lycosa,fuscana,,Pocock,1901,0,India,,VALID
26572,19948,urn:lsid:nmbe.ch:spidersp:018252,Lycosidae,Lycosa,futilis,,Banks,1898,0,Mexico,,VALID
26573,19949,urn:lsid:nmbe.ch:spidersp:018254,Lycosidae,Lycosa,geotubalis,,"Tikader & Malhotra",1980,0,India,,VALID
26574,19950,urn:lsid:nmbe.ch:spidersp:018255,Lycosidae,Lycosa,gibsoni,,McKay,1979,0,"Australia (Western Australia)",,VALID
26575,19951,urn:lsid:nmbe.ch:spidersp:018256,Lycosidae,Lycosa,gigantea,,Roewer,1960,1,"South Africa",,VALID
26576,19952,urn:lsid:nmbe.ch:spidersp:018257,Lycosidae,Tasmanicosa,gilberta,,Hogg,1906,1,Australia,,VALID
26577,19953,urn:lsid:nmbe.ch:spidersp:018259,Lycosidae,Lycosa,gobiensis,,Schenkel,1936,0,"Mongolia, China",,VALID
26578,19954,urn:lsid:nmbe.ch:spidersp:018260,Lycosidae,Tasmanicosa,godeffroyi,,"L. Koch",1865,1,Australia,,VALID
26579,19955,urn:lsid:nmbe.ch:spidersp:018261,Lycosidae,Lycosa,goliathus,,Pocock,1901,0,India,,VALID
26580,19956,urn:lsid:nmbe.ch:spidersp:018262,Lycosidae,Lycosa,grahami,,Fox,1935,0,China,,VALID
26581,19957,urn:lsid:nmbe.ch:spidersp:018264,Lycosidae,Lycosa,guayaquiliana,,Mello-Leitão,1939,0,Ecuador,,VALID
26582,19958,urn:lsid:nmbe.ch:spidersp:018266,Lycosidae,Lycosa,hickmani,,Roewer,1955,1,"New Guinea, Australia (Northern Australia)",,VALID
26583,19959,urn:lsid:nmbe.ch:spidersp:018268,Lycosidae,Lycosa,hildegardae,,Casanueva,1980,0,Chile,,VALID
26584,19960,urn:lsid:nmbe.ch:spidersp:018007,Lycosidae,Lycosa,hispanica,,Walckenaer,1837,1,"Morocco, Portugal, Spain",,VALID
26585,19961,urn:lsid:nmbe.ch:spidersp:018008,Lycosidae,Lycosa,hispanica,dufouri,Strand,1916,1,Spain,25481,SYNONYM
26586,19962,urn:lsid:nmbe.ch:spidersp:018269,Lycosidae,Lycosa,horrida,,Keyserling,1877,1,Colombia,,VALID
26587,19963,urn:lsid:nmbe.ch:spidersp:018270,Lycosidae,Lycosa,howarthi,,Gertsch,1973,0,Hawaii,,VALID
26588,19964,urn:lsid:nmbe.ch:spidersp:018272,Lycosidae,Lycosa,illicita,,Gertsch,1934,0,Mexico,,VALID
26589,19965,urn:lsid:nmbe.ch:spidersp:018273,Lycosidae,Lycosa,immanis,,"L. Koch",1879,0,"Russia (West Siberia, Far East)",,VALID
26590,19966,urn:lsid:nmbe.ch:spidersp:018274,Lycosidae,Lycosa,impavida,,Walckenaer,1837,0,USA,,VALID
26591,19967,urn:lsid:nmbe.ch:spidersp:018275,Lycosidae,Lycosa,implacida,,Nicolet,1849,0,Chile,,VALID
26592,19968,urn:lsid:nmbe.ch:spidersp:018276,Lycosidae,Lycosa,indagatrix,,Walckenaer,1837,0,"India, Sri Lanka",,VALID
26593,19969,urn:lsid:nmbe.ch:spidersp:018277,Lycosidae,Lycosa,indomita,,Nicolet,1849,0,Chile,,VALID
26594,19970,urn:lsid:nmbe.ch:spidersp:018278,Lycosidae,Lycosa,infesta,,Walckenaer,1837,0,USA,,VALID
26595,19971,urn:lsid:nmbe.ch:spidersp:018279,Lycosidae,Lycosa,injusta,,Banks,1898,0,Mexico,,VALID
26596,19972,urn:lsid:nmbe.ch:spidersp:018280,Lycosidae,Lycosa,innocua,,Doleschall,1859,0,"Indonesia (Ambon)",,VALID
26597,19973,urn:lsid:nmbe.ch:spidersp:018281,Lycosidae,Lycosa,inornata,,Blackwall,1862,0,Brazil,,VALID
26598,19974,urn:lsid:nmbe.ch:spidersp:018282,Lycosidae,Lycosa,insulana,,Bryant,1923,1,Barbados,,VALID
26599,19975,urn:lsid:nmbe.ch:spidersp:018283,Lycosidae,Lycosa,insularis,,Lucas,1857,0,Cuba,,VALID
26600,19976,urn:lsid:nmbe.ch:spidersp:018284,Lycosidae,Lycosa,intermedialis,,Roewer,1955,0,Libya,,VALID
26601,19977,urn:lsid:nmbe.ch:spidersp:018285,Lycosidae,Lycosa,interstitialis,,Strand,1906,1,Algeria,,VALID
26602,19978,urn:lsid:nmbe.ch:spidersp:018286,Lycosidae,Lycosa,inviolata,,Roewer,1960,0,"South Africa",,VALID
26603,19979,urn:lsid:nmbe.ch:spidersp:018287,Lycosidae,Lycosa,iranii,,Pocock,1901,0,India,,VALID
26604,19980,urn:lsid:nmbe.ch:spidersp:018288,Lycosidae,Lycosa,ishikariana,,Saito,1934,1,"Russia (Sakhalin, Kurile Is.), Japan",,VALID
26605,19981,urn:lsid:nmbe.ch:spidersp:018289,Lycosidae,Lycosa,isolata,,Bryant,1940,0,Cuba,,VALID
26606,19982,urn:lsid:nmbe.ch:spidersp:040084,Lycosidae,Lycosa,jagadalpurensis,,Gajbe,2004,0,India,,VALID
26607,19983,urn:lsid:nmbe.ch:spidersp:018290,Lycosidae,Lycosa,kempi,,Gravely,1924,0,"Pakistan, India, Nepal, Bhutan, China",,VALID
26608,19984,urn:lsid:nmbe.ch:spidersp:018292,Lycosidae,Lycosa,koyuga,,McKay,1979,0,"Australia (Western Australia)",,VALID
26609,19985,urn:lsid:nmbe.ch:spidersp:018293,Lycosidae,Lycosa,labialis,,"Mao & Song",1985,0,"China, Korea",,VALID
26610,19986,urn:lsid:nmbe.ch:spidersp:018294,Lycosidae,Lycosa,labialisoides,,"Peng, Yin, Zhang & Kim",1997,0,China,,VALID
26611,19987,urn:lsid:nmbe.ch:spidersp:018295,Lycosidae,Lycosa,laeta,,"L. Koch",1877,0,"Australia (Northern Territory, Queensland, New South Wales)",,VALID
26612,19988,urn:lsid:nmbe.ch:spidersp:018296,Lycosidae,Lycosa,lambai,,"Tikader & Malhotra",1980,0,India,,VALID
26613,19989,urn:lsid:nmbe.ch:spidersp:018297,Lycosidae,Tropicosa,langei,,Mello-Leitão,1947,1,Brazil,27496,SYNONYM
26614,19990,urn:lsid:nmbe.ch:spidersp:018299,Lycosidae,Lycosa,lativulva,,"F. O. Pickard-Cambridge",1902,0,Guatemala,,VALID
26615,19991,urn:lsid:nmbe.ch:spidersp:018300,Lycosidae,Lycosa,lebakensis,,Doleschall,1859,0,"Indonesia (Java)",,VALID
26616,19992,urn:lsid:nmbe.ch:spidersp:018302,Lycosidae,Tasmanicosa,leuckarti,,Thorell,1870,1,Australia,,VALID
26617,19993,urn:lsid:nmbe.ch:spidersp:018303,Lycosidae,Lycosa,leucogastra,,Mello-Leitão,1944,0,Argentina,,VALID
26618,19994,urn:lsid:nmbe.ch:spidersp:018304,Lycosidae,Lycosa,leucophaeoides,,Roewer,1951,1,"Australia (Queensland)",,VALID
26619,19995,urn:lsid:nmbe.ch:spidersp:018305,Lycosidae,Lycosa,leucophthalma,,Mello-Leitão,1940,0,Argentina,,VALID
26620,19996,urn:lsid:nmbe.ch:spidersp:018306,Lycosidae,Lycosa,leucotaeniata,,Mello-Leitão,1947,1,Brazil,,VALID
26621,19997,urn:lsid:nmbe.ch:spidersp:018307,Lycosidae,Lycosa,liliputana,,Nicolet,1849,0,Chile,,VALID
26622,19998,urn:lsid:nmbe.ch:spidersp:018308,Lycosidae,Lycosa,longivulva,,"F. O. Pickard-Cambridge",1902,0,Guatemala,,VALID
26623,19999,urn:lsid:nmbe.ch:spidersp:018309,Lycosidae,Hogna,macedonica,,Giltay,1932,1,"North Macedonia",26418,SYNONYM
26624,20000,urn:lsid:nmbe.ch:spidersp:018310,Lycosidae,Lycosa,mackenziei,,Gravely,1924,0,"Pakistan, India, Bangladesh",,VALID
26625,20001,urn:lsid:nmbe.ch:spidersp:040085,Lycosidae,Lycosa,maculata,,"Butt, Anwar & Tahir",2006,0,Pakistan,71449,HOMONYM_REPLACED
26626,20002,urn:lsid:nmbe.ch:spidersp:018311,Lycosidae,Lycosa,madagascariensis,,Vinson,1863,0,Madagascar,,VALID
26627,20003,urn:lsid:nmbe.ch:spidersp:018312,Lycosidae,Lycosa,madani,,Pocock,1901,0,"Pakistan, India",,VALID
26628,20004,urn:lsid:nmbe.ch:spidersp:018313,Lycosidae,Lycosa,magallanica,,Karsch,1880,0,Chile,,VALID
26629,20005,urn:lsid:nmbe.ch:spidersp:037713,Lycosidae,Lycosa,magnifica,,Hu,2001,0,China,,VALID
26630,20006,urn:lsid:nmbe.ch:spidersp:018314,Lycosidae,Lycosa,mahabaleshwarensis,,"Tikader & Malhotra",1980,0,India,,VALID
26631,20007,urn:lsid:nmbe.ch:spidersp:018318,Lycosidae,Lycosa,masteri,,Pocock,1901,0,India,,VALID
26632,20008,urn:lsid:nmbe.ch:spidersp:018319,Lycosidae,Lycosa,matusitai,,Nakatsudi,1943,0,"Japan to Micronesia",,VALID
26633,20009,urn:lsid:nmbe.ch:spidersp:018320,Lycosidae,Lycosa,maya,,Chamberlin,1925,0,Mexico,,VALID
26634,20010,urn:lsid:nmbe.ch:spidersp:018323,Lycosidae,Lycosa,mexicana,,Banks,1898,0,Mexico,,VALID
26635,20011,urn:lsid:nmbe.ch:spidersp:018324,Lycosidae,Lycosa,minae,,"Dönitz & Strand",1906,1,Japan,,VALID
26636,20012,urn:lsid:nmbe.ch:spidersp:018325,Lycosidae,Tasmanicosa,molyneuxi,,Hogg,1906,1,"Australia (New South Wales)",26616,SYNONYM
26637,20013,urn:lsid:nmbe.ch:spidersp:018326,Lycosidae,Lycosa,mordax,,Walckenaer,1837,0,USA,,VALID
26638,20014,urn:lsid:nmbe.ch:spidersp:018327,Lycosidae,Lycosa,moulmeinensis,,Gravely,1924,0,Myanmar,,VALID
26639,20015,urn:lsid:nmbe.ch:spidersp:018328,Lycosidae,Lycosa,mukana,,Roewer,1960,0,Congo,,VALID
26640,20016,urn:lsid:nmbe.ch:spidersp:017307,Lycosidae,Lycosa,munieri,,Simon,1876,0,"North Africa, Spain (Balearic Is.), Italy (Sardinia)",,VALID
26641,20017,urn:lsid:nmbe.ch:spidersp:018329,Lycosidae,Lycosa,muntea,,Roewer,1960,1,Congo,,VALID
26642,20018,urn:lsid:nmbe.ch:spidersp:018330,Lycosidae,Tasmanicosa,musgravei,,McKay,1974,1,"Australia (Capital Territory, New South Wales, Victoria)",,VALID
26643,20019,urn:lsid:nmbe.ch:spidersp:018335,Lycosidae,Lycosa,niceforoi,,Mello-Leitão,1941,0,Colombia,,VALID
26644,20020,urn:lsid:nmbe.ch:spidersp:040086,Lycosidae,Lycosa,nigricans,,"Butt, Anwar & Tahir",2006,0,Pakistan,73286,HOMONYM_REPLACED
26645,20021,urn:lsid:nmbe.ch:spidersp:018336,Lycosidae,Lycosa,nigromarmorata,,Mello-Leitão,1941,0,Colombia,,VALID
26646,20022,urn:lsid:nmbe.ch:spidersp:018337,Lycosidae,Lycosa,nigropunctata,,Rainbow,1915,0,"Australia (South Australia)",,VALID
26647,20023,urn:lsid:nmbe.ch:spidersp:018338,Lycosidae,Lycosa,nigrotaeniata,,Mello-Leitão,1941,0,Colombia,,VALID
26648,20024,urn:lsid:nmbe.ch:spidersp:018339,Lycosidae,Lycosa,nigrotibialis,,Simon,1884,0,"India, Bhutan, Myanmar",,VALID
26650,20026,urn:lsid:nmbe.ch:spidersp:018341,Lycosidae,Lycosa,nordenskjoldi,,Tullgren,1905,0,"Brazil, Bolivia",,VALID
26651,20027,urn:lsid:nmbe.ch:spidersp:017318,Lycosidae,Lycosa,oculata,,Simon,1876,0,"France (Corsica), Italy (Sardinia), Morocco, Algeria, Tunisia",,VALID
26653,20029,urn:lsid:nmbe.ch:spidersp:018343,Lycosidae,Lycosa,pachana,,Pocock,1898,0,"Malawi, Zimbabwe, South Africa",,VALID
26654,20030,urn:lsid:nmbe.ch:spidersp:018344,Lycosidae,Lycosa,palliata,,Roewer,1960,0,"South Africa",,VALID
26655,20031,urn:lsid:nmbe.ch:spidersp:018345,Lycosidae,Lycosa,pampeana,,Holmberg,1876,0,"Paraguay, Argentina",,VALID
26656,20032,urn:lsid:nmbe.ch:spidersp:018346,Lycosidae,Lycosa,paranensis,,Holmberg,1876,0,"Brazil, Argentina",,VALID
26657,20033,urn:lsid:nmbe.ch:spidersp:018347,Lycosidae,Lycosa,parvipudens,,Karsch,1881,0,"Kiribati (Gilbert Is.)",,VALID
26658,20034,urn:lsid:nmbe.ch:spidersp:018348,Lycosidae,Lycosa,patagonica,,Simon,1886,0,Chile,,VALID
26659,20035,urn:lsid:nmbe.ch:spidersp:018349,Lycosidae,Lycosa,pavlovi,,Schenkel,1953,0,China,,VALID
26660,20036,urn:lsid:nmbe.ch:spidersp:018351,Lycosidae,Lycosa,perkinsi,,Simon,1904,0,Hawaii,,VALID
26661,20037,urn:lsid:nmbe.ch:spidersp:018353,Lycosidae,Lycosa,perspicua,,Roewer,1960,0,"South Africa",,VALID
26662,20038,urn:lsid:nmbe.ch:spidersp:018354,Lycosidae,Lycosa,philadelphiana,,Walckenaer,1837,0,USA,,VALID
